date,positive,probableCases,negative,policy_date,state_name,state_code,party
2020-09-03,14337.0,,136200.0,2020-04-28,South Dakota,SD,republican
2020-09-02,14003.0,,134922.0,2020-04-28,South Dakota,SD,republican
2020-09-01,13749.0,,133846.0,2020-04-28,South Dakota,SD,republican
2020-08-31,13509.0,,133020.0,2020-04-28,South Dakota,SD,republican
2020-08-30,13322.0,,132329.0,2020-04-28,South Dakota,SD,republican
2020-08-29,12942.0,,131564.0,2020-04-28,South Dakota,SD,republican
2020-08-28,12517.0,,130423.0,2020-04-28,South Dakota,SD,republican
2020-08-27,12194.0,,129089.0,2020-04-28,South Dakota,SD,republican
2020-08-26,11851.0,,126194.0,2020-04-28,South Dakota,SD,republican
2020-08-25,11559.0,,126174.0,2020-04-28,South Dakota,SD,republican
2020-08-24,11425.0,,126038.0,2020-04-28,South Dakota,SD,republican
2020-08-23,11276.0,,125484.0,2020-04-28,South Dakota,SD,republican
2020-08-22,11135.0,,124495.0,2020-04-28,South Dakota,SD,republican
2020-08-21,10884.0,,122891.0,2020-04-28,South Dakota,SD,republican
2020-08-20,10691.0,,121417.0,2020-04-28,South Dakota,SD,republican
2020-08-19,10566.0,,120481.0,2020-04-28,South Dakota,SD,republican
2020-08-18,10443.0,,119570.0,2020-04-28,South Dakota,SD,republican
2020-08-17,10360.0,,118933.0,2020-04-28,South Dakota,SD,republican
2020-08-16,10274.0,,118500.0,2020-04-28,South Dakota,SD,republican
2020-08-15,10118.0,,117331.0,2020-04-28,South Dakota,SD,republican
2020-08-14,10024.0,,115990.0,2020-04-28,South Dakota,SD,republican
2020-08-13,9897.0,,114873.0,2020-04-28,South Dakota,SD,republican
2020-08-12,9815.0,,113813.0,2020-04-28,South Dakota,SD,republican
2020-08-11,9713.0,,112696.0,2020-04-28,South Dakota,SD,republican
2020-08-10,9663.0,,111814.0,2020-04-28,South Dakota,SD,republican
2020-08-09,9605.0,,111292.0,2020-04-28,South Dakota,SD,republican
2020-08-08,9477.0,,110510.0,2020-04-28,South Dakota,SD,republican
2020-08-07,9371.0,,109356.0,2020-04-28,South Dakota,SD,republican
2020-08-06,9273.0,,108301.0,2020-04-28,South Dakota,SD,republican
2020-08-05,9168.0,,107206.0,2020-04-28,South Dakota,SD,republican
2020-08-04,9079.0,,106302.0,2020-04-28,South Dakota,SD,republican
2020-08-03,9020.0,,105628.0,2020-04-28,South Dakota,SD,republican
2020-08-02,8955.0,,104998.0,2020-04-28,South Dakota,SD,republican
2020-08-01,8867.0,,104065.0,2020-04-28,South Dakota,SD,republican
2020-07-31,8764.0,,102871.0,2020-04-28,South Dakota,SD,republican
2020-07-30,8685.0,,101660.0,2020-04-28,South Dakota,SD,republican
2020-07-29,8641.0,,101073.0,2020-04-28,South Dakota,SD,republican
2020-07-28,8492.0,,98999.0,2020-04-28,South Dakota,SD,republican
2020-07-27,8444.0,,98383.0,2020-04-28,South Dakota,SD,republican
2020-07-26,8395.0,,98531.0,2020-04-28,South Dakota,SD,republican
2020-07-25,8305.0,,97608.0,2020-04-28,South Dakota,SD,republican
2020-07-24,8200.0,,95290.0,2020-04-28,South Dakota,SD,republican
2020-07-23,8143.0,,94393.0,2020-04-28,South Dakota,SD,republican
2020-07-22,8077.0,,92981.0,2020-04-28,South Dakota,SD,republican
2020-07-21,8019.0,,91826.0,2020-04-28,South Dakota,SD,republican
2020-07-20,7943.0,,90711.0,2020-04-28,South Dakota,SD,republican
2020-07-19,7906.0,,90181.0,2020-04-28,South Dakota,SD,republican
2020-07-18,7862.0,,89385.0,2020-04-28,South Dakota,SD,republican
2020-07-17,7789.0,,88184.0,2020-04-28,South Dakota,SD,republican
2020-07-16,7694.0,,86342.0,2020-04-28,South Dakota,SD,republican
2020-07-15,7652.0,,85891.0,2020-04-28,South Dakota,SD,republican
2020-07-14,7572.0,,84592.0,2020-04-28,South Dakota,SD,republican
2020-07-13,7524.0,,83854.0,2020-04-28,South Dakota,SD,republican
2020-07-12,7499.0,,83109.0,2020-04-28,South Dakota,SD,republican
2020-07-11,7454.0,,82152.0,2020-04-28,South Dakota,SD,republican
2020-07-10,7401.0,,81141.0,2020-04-28,South Dakota,SD,republican
2020-07-09,7336.0,,79974.0,2020-04-28,South Dakota,SD,republican
2020-07-08,7242.0,,78984.0,2020-04-28,South Dakota,SD,republican
2020-07-07,7163.0,,78202.0,2020-04-28,South Dakota,SD,republican
2020-07-06,7105.0,,77198.0,2020-04-28,South Dakota,SD,republican
2020-07-05,7063.0,,76940.0,2020-04-28,South Dakota,SD,republican
2020-07-04,7028.0,,76802.0,2020-04-28,South Dakota,SD,republican
2020-07-03,6978.0,,76015.0,2020-04-28,South Dakota,SD,republican
2020-07-02,6893.0,,75048.0,2020-04-28,South Dakota,SD,republican
2020-07-01,6826.0,,74117.0,2020-04-28,South Dakota,SD,republican
2020-06-30,6764.0,,73324.0,2020-04-28,South Dakota,SD,republican
2020-06-29,6716.0,,72741.0,2020-04-28,South Dakota,SD,republican
2020-06-28,6681.0,,72212.0,2020-04-28,South Dakota,SD,republican
2020-06-27,6626.0,,71474.0,2020-04-28,South Dakota,SD,republican
2020-06-26,6535.0,,70480.0,2020-04-28,South Dakota,SD,republican
2020-06-25,6479.0,,69375.0,2020-04-28,South Dakota,SD,republican
2020-06-24,6419.0,,68658.0,2020-04-28,South Dakota,SD,republican
2020-06-23,6353.0,,67633.0,2020-04-28,South Dakota,SD,republican
2020-06-22,6326.0,,67003.0,2020-04-28,South Dakota,SD,republican
2020-06-21,6297.0,,66729.0,2020-04-28,South Dakota,SD,republican
2020-06-20,6225.0,,65690.0,2020-04-28,South Dakota,SD,republican
2020-06-19,6158.0,,65035.0,2020-04-28,South Dakota,SD,republican
2020-06-18,6109.0,,64244.0,2020-04-28,South Dakota,SD,republican
2020-06-17,6050.0,,62938.0,2020-04-28,South Dakota,SD,republican
2020-06-16,5966.0,,61236.0,2020-04-28,South Dakota,SD,republican
2020-06-15,5928.0,,60467.0,2020-04-28,South Dakota,SD,republican
2020-06-14,5898.0,,59421.0,2020-04-28,South Dakota,SD,republican
2020-06-13,5833.0,,58680.0,2020-04-28,South Dakota,SD,republican
2020-06-12,5742.0,,57263.0,2020-04-28,South Dakota,SD,republican
2020-06-11,5665.0,,56079.0,2020-04-28,South Dakota,SD,republican
2020-06-10,5604.0,,55081.0,2020-04-28,South Dakota,SD,republican
2020-06-09,5523.0,,53636.0,2020-04-28,South Dakota,SD,republican
2020-06-08,5471.0,,52348.0,2020-04-28,South Dakota,SD,republican
2020-06-07,5438.0,,51622.0,2020-04-28,South Dakota,SD,republican
2020-06-06,5367.0,,50091.0,2020-04-28,South Dakota,SD,republican
2020-06-05,5277.0,,48086.0,2020-04-28,South Dakota,SD,republican
2020-06-04,5247.0,,47375.0,2020-04-28,South Dakota,SD,republican
2020-06-03,5162.0,,43500.0,2020-04-28,South Dakota,SD,republican
2020-06-02,5067.0,,41779.0,2020-04-28,South Dakota,SD,republican
2020-06-01,5034.0,,40627.0,2020-04-28,South Dakota,SD,republican
2020-05-31,4993.0,,39135.0,2020-04-28,South Dakota,SD,republican
2020-05-30,4960.0,,37978.0,2020-04-28,South Dakota,SD,republican
2020-05-29,4866.0,,35816.0,2020-04-28,South Dakota,SD,republican
2020-05-28,4793.0,,34233.0,2020-04-28,South Dakota,SD,republican
2020-05-27,4710.0,,33296.0,2020-04-28,South Dakota,SD,republican
2020-05-26,4653.0,,32385.0,2020-04-28,South Dakota,SD,republican
2020-05-25,4586.0,,30697.0,2020-04-28,South Dakota,SD,republican
2020-05-24,4563.0,,30342.0,2020-04-28,South Dakota,SD,republican
2020-05-23,4468.0,,29060.0,2020-04-28,South Dakota,SD,republican
2020-05-22,4356.0,,27988.0,2020-04-28,South Dakota,SD,republican
2020-05-21,4250.0,,27051.0,2020-04-28,South Dakota,SD,republican
2020-05-20,4177.0,,26212.0,2020-04-28,South Dakota,SD,republican
2020-05-19,4085.0,,25624.0,2020-04-28,South Dakota,SD,republican
2020-05-18,4027.0,,25018.0,2020-04-28,South Dakota,SD,republican
2020-05-17,3987.0,,24572.0,2020-04-28,South Dakota,SD,republican
2020-05-16,3959.0,,24217.0,2020-04-28,South Dakota,SD,republican
2020-05-15,3887.0,,23527.0,2020-04-28,South Dakota,SD,republican
2020-05-14,3792.0,,22681.0,2020-04-28,South Dakota,SD,republican
2020-05-13,3732.0,,22112.0,2020-04-28,South Dakota,SD,republican
2020-05-12,3663.0,,21534.0,2020-04-28,South Dakota,SD,republican
2020-05-11,3614.0,,20964.0,2020-04-28,South Dakota,SD,republican
2020-05-10,3517.0,,20377.0,2020-04-28,South Dakota,SD,republican
2020-05-09,3393.0,,19559.0,2020-04-28,South Dakota,SD,republican
2020-05-08,3144.0,,18149.0,2020-04-28,South Dakota,SD,republican
2020-05-07,2905.0,,17209.0,2020-04-28,South Dakota,SD,republican
2020-05-06,2779.0,,16637.0,2020-04-28,South Dakota,SD,republican
2020-05-05,2721.0,,16301.0,2020-04-28,South Dakota,SD,republican
2020-05-04,2668.0,,16045.0,2020-04-28,South Dakota,SD,republican
2020-05-03,2631.0,,15786.0,2020-04-28,South Dakota,SD,republican
2020-05-02,2588.0,,15503.0,2020-04-28,South Dakota,SD,republican
2020-05-01,2525.0,,14838.0,2020-04-28,South Dakota,SD,republican
2020-04-30,2449.0,,14579.0,2020-04-28,South Dakota,SD,republican
2020-04-29,2373.0,,14460.0,2020-04-28,South Dakota,SD,republican
2020-04-28,2313.0,,14299.0,2020-04-28,South Dakota,SD,republican
2020-04-27,2245.0,,14130.0,2020-04-28,South Dakota,SD,republican
2020-04-26,2212.0,,14062.0,2020-04-28,South Dakota,SD,republican
2020-04-25,2147.0,,13449.0,2020-04-28,South Dakota,SD,republican
2020-04-24,2040.0,,12784.0,2020-04-28,South Dakota,SD,republican
2020-04-23,1956.0,,12109.0,2020-04-28,South Dakota,SD,republican
2020-04-22,1858.0,,11588.0,2020-04-28,South Dakota,SD,republican
2020-04-21,1755.0,,11060.0,2020-04-28,South Dakota,SD,republican
2020-04-20,1685.0,,10641.0,2020-04-28,South Dakota,SD,republican
2020-04-19,1635.0,,10427.0,2020-04-28,South Dakota,SD,republican
2020-04-18,1542.0,,10118.0,2020-04-28,South Dakota,SD,republican
2020-04-17,1411.0,,9651.0,2020-04-28,South Dakota,SD,republican
2020-04-16,1311.0,,9239.0,2020-04-28,South Dakota,SD,republican
2020-04-15,1168.0,,8691.0,2020-04-28,South Dakota,SD,republican
2020-04-14,988.0,,8308.0,2020-04-28,South Dakota,SD,republican
2020-04-13,868.0,,8134.0,2020-04-28,South Dakota,SD,republican
2020-04-12,730.0,,7823.0,2020-04-28,South Dakota,SD,republican
2020-04-11,626.0,,7378.0,2020-04-28,South Dakota,SD,republican
2020-04-10,536.0,,7111.0,2020-04-28,South Dakota,SD,republican
2020-04-09,447.0,,6700.0,2020-04-28,South Dakota,SD,republican
2020-04-08,393.0,,6355.0,2020-04-28,South Dakota,SD,republican
2020-04-07,320.0,,5948.0,2020-04-28,South Dakota,SD,republican
2020-04-06,288.0,,5732.0,2020-04-28,South Dakota,SD,republican
2020-04-05,240.0,,5353.0,2020-04-28,South Dakota,SD,republican
2020-04-04,212.0,,5012.0,2020-04-28,South Dakota,SD,republican
2020-04-03,187.0,,4593.0,2020-04-28,South Dakota,SD,republican
2020-04-02,165.0,,4217.0,2020-04-28,South Dakota,SD,republican
2020-04-01,129.0,,3903.0,2020-04-28,South Dakota,SD,republican
2020-03-31,108.0,,3609.0,2020-04-28,South Dakota,SD,republican
2020-03-30,101.0,,3478.0,2020-04-28,South Dakota,SD,republican
2020-03-29,90.0,,3127.0,2020-04-28,South Dakota,SD,republican
2020-03-28,68.0,,2592.0,2020-04-28,South Dakota,SD,republican
2020-03-27,58.0,,2387.0,2020-04-28,South Dakota,SD,republican
2020-03-26,46.0,,1973.0,2020-04-28,South Dakota,SD,republican
2020-03-25,41.0,,819.0,2020-04-28,South Dakota,SD,republican
2020-03-24,30.0,,790.0,2020-04-28,South Dakota,SD,republican
2020-03-23,28.0,,762.0,2020-04-28,South Dakota,SD,republican
2020-03-22,21.0,,740.0,2020-04-28,South Dakota,SD,republican
2020-03-21,14.0,,691.0,2020-04-28,South Dakota,SD,republican
2020-03-20,14.0,,663.0,2020-04-28,South Dakota,SD,republican
2020-03-19,11.0,,551.0,2020-04-28,South Dakota,SD,republican
2020-03-18,11.0,,551.0,2020-04-28,South Dakota,SD,republican
2020-03-17,11.0,,551.0,2020-04-28,South Dakota,SD,republican
2020-03-16,10.0,,494.0,2020-04-28,South Dakota,SD,republican
2020-03-15,9.0,,327.0,2020-04-28,South Dakota,SD,republican
2020-03-14,9.0,,182.0,2020-04-28,South Dakota,SD,republican
2020-03-13,9.0,,73.0,2020-04-28,South Dakota,SD,republican
2020-03-12,8.0,,27.0,2020-04-28,South Dakota,SD,republican
2020-03-11,5.0,,13.0,2020-04-28,South Dakota,SD,republican
2020-03-10,0.0,,11.0,2020-04-28,South Dakota,SD,republican
2020-03-09,0.0,,5.0,2020-04-28,South Dakota,SD,republican
2020-03-08,0.0,,5.0,2020-04-28,South Dakota,SD,republican
2020-03-07,0.0,,5.0,2020-04-28,South Dakota,SD,republican
2020-12-04,392608.0,32407.0,4258736.0,2020-05-01,Tennessee,TN,republican
2020-12-03,388252.0,31704.0,4237409.0,2020-05-01,Tennessee,TN,republican
2020-12-02,384285.0,31114.0,4221104.0,2020-05-01,Tennessee,TN,republican
2020-12-01,380186.0,30643.0,4202047.0,2020-05-01,Tennessee,TN,republican
2020-11-30,374493.0,29781.0,4170943.0,2020-05-01,Tennessee,TN,republican
2020-11-29,366518.0,29343.0,4122933.0,2020-05-01,Tennessee,TN,republican
2020-11-28,363466.0,28955.0,4106855.0,2020-05-01,Tennessee,TN,republican
2020-11-27,356716.0,28050.0,4069918.0,2020-05-01,Tennessee,TN,republican
2020-11-26,352376.0,27777.0,4039341.0,2020-05-01,Tennessee,TN,republican
2020-11-25,347972.0,27089.0,4006923.0,2020-05-01,Tennessee,TN,republican
2020-11-24,345854.0,26492.0,3994608.0,2020-05-01,Tennessee,TN,republican
2020-11-23,344550.0,26122.0,3990094.0,2020-05-01,Tennessee,TN,republican
2020-11-22,340476.0,25622.0,3965211.0,2020-05-01,Tennessee,TN,republican
2020-11-21,335887.0,25148.0,3933173.0,2020-05-01,Tennessee,TN,republican
2020-11-20,331532.0,24640.0,3909016.0,2020-05-01,Tennessee,TN,republican
2020-11-19,328088.0,24011.0,3890544.0,2020-05-01,Tennessee,TN,republican
2020-11-18,325201.0,23300.0,3875783.0,2020-05-01,Tennessee,TN,republican
2020-11-17,320729.0,22441.0,3855422.0,2020-05-01,Tennessee,TN,republican
2020-11-16,318888.0,22234.0,3842958.0,2020-05-01,Tennessee,TN,republican
2020-11-15,310937.0,21579.0,3789392.0,2020-05-01,Tennessee,TN,republican
2020-11-14,305120.0,20947.0,3749181.0,2020-05-01,Tennessee,TN,republican
2020-11-13,300458.0,20341.0,3718991.0,2020-05-01,Tennessee,TN,republican
2020-11-12,296725.0,19644.0,3699253.0,2020-05-01,Tennessee,TN,republican
2020-11-11,293381.0,18873.0,3680642.0,2020-05-01,Tennessee,TN,republican
2020-11-10,289749.0,18344.0,3654055.0,2020-05-01,Tennessee,TN,republican
2020-11-09,287770.0,18023.0,3640461.0,2020-05-01,Tennessee,TN,republican
2020-11-08,281851.0,17511.0,3591288.0,2020-05-01,Tennessee,TN,republican
2020-11-07,278215.0,17013.0,3558402.0,2020-05-01,Tennessee,TN,republican
2020-11-06,273144.0,16299.0,3518263.0,2020-05-01,Tennessee,TN,republican
2020-11-05,271771.0,16051.0,3508361.0,2020-05-01,Tennessee,TN,republican
2020-11-04,269802.0,15744.0,3490582.0,2020-05-01,Tennessee,TN,republican
2020-11-03,266357.0,15366.0,3468207.0,2020-05-01,Tennessee,TN,republican
2020-11-02,264587.0,15231.0,3456070.0,2020-05-01,Tennessee,TN,republican
2020-11-01,261426.0,14863.0,3421747.0,2020-05-01,Tennessee,TN,republican
2020-10-31,260672.0,14768.0,3411101.0,2020-05-01,Tennessee,TN,republican
2020-10-30,259488.0,14602.0,3402601.0,2020-05-01,Tennessee,TN,republican
2020-10-29,256880.0,14305.0,3380763.0,2020-05-01,Tennessee,TN,republican
2020-10-28,254220.0,14022.0,3354393.0,2020-05-01,Tennessee,TN,republican
2020-10-27,251774.0,13650.0,3334467.0,2020-05-01,Tennessee,TN,republican
2020-10-26,249866.0,13348.0,3319569.0,2020-05-01,Tennessee,TN,republican
2020-10-25,247587.0,13267.0,3299149.0,2020-05-01,Tennessee,TN,republican
2020-10-24,244087.0,12916.0,3261053.0,2020-05-01,Tennessee,TN,republican
2020-10-23,241513.0,12583.0,3236982.0,2020-05-01,Tennessee,TN,republican
2020-10-22,237907.0,12249.0,3198427.0,2020-05-01,Tennessee,TN,republican
2020-10-21,235861.0,11994.0,3180394.0,2020-05-01,Tennessee,TN,republican
2020-10-20,233569.0,11685.0,3163167.0,2020-05-01,Tennessee,TN,republican
2020-10-19,232061.0,11495.0,3151331.0,2020-05-01,Tennessee,TN,republican
2020-10-18,228744.0,11332.0,3112075.0,2020-05-01,Tennessee,TN,republican
2020-10-17,226139.0,11077.0,3078994.0,2020-05-01,Tennessee,TN,republican
2020-10-16,223493.0,10811.0,3051020.0,2020-05-01,Tennessee,TN,republican
2020-10-15,222827.0,10711.0,3045836.0,2020-05-01,Tennessee,TN,republican
2020-10-14,220538.0,10522.0,3023283.0,2020-05-01,Tennessee,TN,republican
2020-10-13,218829.0,10223.0,3006795.0,2020-05-01,Tennessee,TN,republican
2020-10-12,217682.0,10013.0,2994038.0,2020-05-01,Tennessee,TN,republican
2020-10-11,214717.0,9869.0,2957644.0,2020-05-01,Tennessee,TN,republican
2020-10-10,212649.0,9693.0,2928583.0,2020-05-01,Tennessee,TN,republican
2020-10-09,211003.0,9473.0,2905769.0,2020-05-01,Tennessee,TN,republican
2020-10-08,209447.0,9344.0,2880406.0,2020-05-01,Tennessee,TN,republican
2020-10-07,207455.0,9050.0,2855088.0,2020-05-01,Tennessee,TN,republican
2020-10-06,205375.0,8752.0,2834907.0,2020-05-01,Tennessee,TN,republican
2020-10-05,203699.0,8479.0,2810965.0,2020-05-01,Tennessee,TN,republican
2020-10-04,201210.0,8304.0,2769178.0,2020-05-01,Tennessee,TN,republican
2020-10-03,199595.0,8153.0,2737367.0,2020-05-01,Tennessee,TN,republican
2020-10-02,198403.0,8015.0,2720611.0,2020-05-01,Tennessee,TN,republican
2020-10-01,197432.0,7857.0,2705300.0,2020-05-01,Tennessee,TN,republican
2020-09-30,196139.0,7634.0,2688217.0,2020-05-01,Tennessee,TN,republican
2020-09-29,194611.0,7414.0,2665870.0,2020-05-01,Tennessee,TN,republican
2020-09-28,193732.0,7233.0,2653610.0,2020-05-01,Tennessee,TN,republican
2020-09-27,192995.0,7162.0,2639541.0,2020-05-01,Tennessee,TN,republican
2020-09-26,190891.0,7035.0,2598988.0,2020-05-01,Tennessee,TN,republican
2020-09-25,189454.0,6912.0,2573391.0,2020-05-01,Tennessee,TN,republican
2020-09-24,187544.0,6751.0,2541844.0,2020-05-01,Tennessee,TN,republican
2020-09-23,186709.0,6626.0,2526634.0,2020-05-01,Tennessee,TN,republican
2020-09-22,185148.0,6389.0,2506256.0,2020-05-01,Tennessee,TN,republican
2020-09-21,184409.0,6219.0,2494997.0,2020-05-01,Tennessee,TN,republican
2020-09-20,183514.0,6120.0,2483612.0,2020-05-01,Tennessee,TN,republican
2020-09-19,181439.0,5996.0,2445648.0,2020-05-01,Tennessee,TN,republican
2020-09-18,180497.0,5860.0,2422845.0,2020-05-01,Tennessee,TN,republican
2020-09-17,178140.0,5687.0,2386739.0,2020-05-01,Tennessee,TN,republican
2020-09-16,177087.0,5513.0,2366149.0,2020-05-01,Tennessee,TN,republican
2020-09-15,175231.0,5338.0,2340198.0,2020-05-01,Tennessee,TN,republican
2020-09-14,174274.0,5144.0,2318577.0,2020-05-01,Tennessee,TN,republican
2020-09-13,171824.0,5025.0,2284325.0,2020-05-01,Tennessee,TN,republican
2020-09-12,170891.0,4969.0,2271843.0,2020-05-01,Tennessee,TN,republican
2020-09-11,169859.0,4850.0,2250520.0,2020-05-01,Tennessee,TN,republican
2020-09-10,168237.0,4722.0,2224803.0,2020-05-01,Tennessee,TN,republican
2020-09-09,166587.0,4559.0,2200915.0,2020-05-01,Tennessee,TN,republican
2020-09-08,165754.0,4410.0,2185237.0,2020-05-01,Tennessee,TN,republican
2020-09-07,165109.0,4401.0,2179672.0,2020-05-01,Tennessee,TN,republican
2020-09-06,164126.0,4331.0,2167073.0,2020-05-01,Tennessee,TN,republican
2020-09-05,162362.0,4292.0,2147962.0,2020-05-01,Tennessee,TN,republican
2020-09-04,160597.0,4199.0,2122637.0,2020-05-01,Tennessee,TN,republican
2020-09-03,159546.0,4072.0,2105457.0,2020-05-01,Tennessee,TN,republican
2020-09-02,157831.0,3933.0,2080400.0,2020-05-01,Tennessee,TN,republican
2020-09-01,156329.0,3802.0,2061422.0,2020-05-01,Tennessee,TN,republican
2020-08-31,154933.0,3683.0,2046066.0,2020-05-01,Tennessee,TN,republican
2020-08-30,153115.0,3646.0,2035895.0,2020-05-01,Tennessee,TN,republican
2020-08-29,152280.0,3599.0,2024725.0,2020-05-01,Tennessee,TN,republican
2020-08-28,150815.0,3489.0,2004689.0,2020-05-01,Tennessee,TN,republican
2020-08-27,149179.0,3436.0,1979050.0,2020-05-01,Tennessee,TN,republican
2020-08-26,147353.0,3293.0,1954768.0,2020-05-01,Tennessee,TN,republican
2020-08-25,145417.0,3166.0,1929195.0,2020-05-01,Tennessee,TN,republican
2020-08-24,144604.0,3013.0,1914750.0,2020-05-01,Tennessee,TN,republican
2020-08-23,143937.0,2937.0,1901256.0,2020-05-01,Tennessee,TN,republican
2020-08-22,142083.0,2899.0,1865677.0,2020-05-01,Tennessee,TN,republican
2020-08-21,140844.0,2829.0,1840394.0,2020-05-01,Tennessee,TN,republican
2020-08-20,139175.0,2699.0,1812928.0,2020-05-01,Tennessee,TN,republican
2020-08-19,137800.0,2597.0,1791154.0,2020-05-01,Tennessee,TN,republican
2020-08-18,135778.0,2497.0,1758594.0,2020-05-01,Tennessee,TN,republican
2020-08-17,134744.0,2347.0,1736364.0,2020-05-01,Tennessee,TN,republican
2020-08-16,133708.0,2325.0,1723632.0,2020-05-01,Tennessee,TN,republican
2020-08-15,131747.0,2238.0,1698011.0,2020-05-01,Tennessee,TN,republican
2020-08-14,130458.0,2143.0,1681585.0,2020-05-01,Tennessee,TN,republican
2020-08-13,128511.0,2075.0,1659210.0,2020-05-01,Tennessee,TN,republican
2020-08-12,126393.0,2002.0,1633299.0,2020-05-01,Tennessee,TN,republican
2020-08-11,124915.0,1909.0,1615869.0,2020-05-01,Tennessee,TN,republican
2020-08-10,123914.0,1817.0,1603993.0,2020-05-01,Tennessee,TN,republican
2020-08-09,122712.0,1801.0,1590408.0,2020-05-01,Tennessee,TN,republican
2020-08-08,120585.0,1764.0,1564901.0,2020-05-01,Tennessee,TN,republican
2020-08-07,118782.0,1695.0,1543250.0,2020-05-01,Tennessee,TN,republican
2020-08-06,116350.0,1549.0,1518841.0,2020-05-01,Tennessee,TN,republican
2020-08-05,114098.0,1441.0,1497947.0,2020-05-01,Tennessee,TN,republican
2020-08-04,112441.0,1340.0,1480209.0,2020-05-01,Tennessee,TN,republican
2020-08-03,110636.0,1311.0,1463897.0,2020-05-01,Tennessee,TN,republican
2020-08-02,109627.0,1277.0,1452671.0,2020-05-01,Tennessee,TN,republican
2020-08-01,108184.0,1238.0,1434669.0,2020-05-01,Tennessee,TN,republican
2020-07-31,105959.0,1181.0,1407446.0,2020-05-01,Tennessee,TN,republican
2020-07-30,102871.0,1143.0,1377941.0,2020-05-01,Tennessee,TN,republican
2020-07-29,100822.0,1119.0,1355417.0,2020-05-01,Tennessee,TN,republican
2020-07-28,99044.0,1078.0,1337467.0,2020-05-01,Tennessee,TN,republican
2020-07-27,96489.0,1056.0,1314963.0,2020-05-01,Tennessee,TN,republican
2020-07-26,93936.0,993.0,1288916.0,2020-05-01,Tennessee,TN,republican
2020-07-25,90796.0,946.0,1241578.0,2020-05-01,Tennessee,TN,republican
2020-07-24,89078.0,906.0,1233535.0,2020-05-01,Tennessee,TN,republican
2020-07-23,86987.0,870.0,1208998.0,2020-05-01,Tennessee,TN,republican
2020-07-22,84417.0,835.0,1179411.0,2020-05-01,Tennessee,TN,republican
2020-07-21,81944.0,822.0,1156289.0,2020-05-01,Tennessee,TN,republican
2020-07-20,79754.0,784.0,1135413.0,2020-05-01,Tennessee,TN,republican
2020-07-19,78115.0,754.0,1119182.0,2020-05-01,Tennessee,TN,republican
2020-07-18,76336.0,739.0,1097316.0,2020-05-01,Tennessee,TN,republican
2020-07-17,73819.0,681.0,1076853.0,2020-05-01,Tennessee,TN,republican
2020-07-16,71540.0,659.0,1052157.0,2020-05-01,Tennessee,TN,republican
2020-07-15,69061.0,620.0,1028612.0,2020-05-01,Tennessee,TN,republican
2020-07-14,66788.0,568.0,1005100.0,2020-05-01,Tennessee,TN,republican
2020-07-13,65274.0,537.0,988687.0,2020-05-01,Tennessee,TN,republican
2020-07-12,61960.0,517.0,956055.0,2020-05-01,Tennessee,TN,republican
2020-07-11,61006.0,498.0,946108.0,2020-05-01,Tennessee,TN,republican
2020-07-10,59546.0,461.0,935029.0,2020-05-01,Tennessee,TN,republican
2020-07-09,57591.0,438.0,915123.0,2020-05-01,Tennessee,TN,republican
2020-07-08,55986.0,419.0,894973.0,2020-05-01,Tennessee,TN,republican
2020-07-07,53514.0,398.0,867685.0,2020-05-01,Tennessee,TN,republican
2020-07-06,52155.0,381.0,852463.0,2020-05-01,Tennessee,TN,republican
2020-07-05,51431.0,370.0,844735.0,2020-05-01,Tennessee,TN,republican
2020-07-04,50140.0,372.0,828464.0,2020-05-01,Tennessee,TN,republican
2020-07-03,48712.0,368.0,813777.0,2020-05-01,Tennessee,TN,republican
2020-07-02,46890.0,370.0,791564.0,2020-05-01,Tennessee,TN,republican
2020-07-01,45315.0,364.0,772571.0,2020-05-01,Tennessee,TN,republican
2020-06-30,43509.0,348.0,749618.0,2020-05-01,Tennessee,TN,republican
2020-06-29,42297.0,348.0,734909.0,2020-05-01,Tennessee,TN,republican
2020-06-28,40172.0,324.0,708381.0,2020-05-01,Tennessee,TN,republican
2020-06-27,40172.0,324.0,708381.0,2020-05-01,Tennessee,TN,republican
2020-06-26,39444.0,295.0,702588.0,2020-05-01,Tennessee,TN,republican
2020-06-25,38034.0,281.0,689515.0,2020-05-01,Tennessee,TN,republican
2020-06-24,37235.0,266.0,681069.0,2020-05-01,Tennessee,TN,republican
2020-06-23,36303.0,255.0,669116.0,2020-05-01,Tennessee,TN,republican
2020-06-22,35553.0,251.0,664552.0,2020-05-01,Tennessee,TN,republican
2020-06-21,35102.0,248.0,650527.0,2020-05-01,Tennessee,TN,republican
2020-06-20,34446.0,239.0,640894.0,2020-05-01,Tennessee,TN,republican
2020-06-19,34017.0,241.0,627672.0,2020-05-01,Tennessee,TN,republican
2020-06-18,32829.0,234.0,619565.0,2020-05-01,Tennessee,TN,republican
2020-06-17,32143.0,229.0,612430.0,2020-05-01,Tennessee,TN,republican
2020-06-16,31830.0,218.0,607160.0,2020-05-01,Tennessee,TN,republican
2020-06-15,31160.0,209.0,598818.0,2020-05-01,Tennessee,TN,republican
2020-06-14,30432.0,177.0,584788.0,2020-05-01,Tennessee,TN,republican
2020-06-13,29541.0,201.0,571821.0,2020-05-01,Tennessee,TN,republican
2020-06-12,29126.0,184.0,561047.0,2020-05-01,Tennessee,TN,republican
